 v-sweep         v(Vout)         v(V1)           v(V2)          
 8.14000000e-01  8.04699030e-08  8.14000000e-01  1.30000000e+00 
 8.15000000e-01  8.05184514e-08  8.15000000e-01  1.30000000e+00 
 8.16000000e-01  8.05670205e-08  8.16000000e-01  1.30000000e+00 
 8.17000000e-01  8.06156121e-08  8.17000000e-01  1.30000000e+00 
 8.18000000e-01  8.06642223e-08  8.18000000e-01  1.30000000e+00 
 8.19000000e-01  8.07128560e-08  8.19000000e-01  1.30000000e+00 
 8.20000000e-01  8.07615051e-08  8.20000000e-01  1.30000000e+00 
 8.21000000e-01  8.08101798e-08  8.21000000e-01  1.30000000e+00 
 8.22000000e-01  8.08588746e-08  8.22000000e-01  1.30000000e+00 
 8.23000000e-01  8.09075933e-08  8.23000000e-01  1.30000000e+00 
 8.24000000e-01  8.09563326e-08  8.24000000e-01  1.30000000e+00 
 8.25000000e-01  8.10050970e-08  8.25000000e-01  1.30000000e+00 
 8.26000000e-01  8.10538826e-08  8.26000000e-01  1.30000000e+00 
 8.27000000e-01  8.11026893e-08  8.27000000e-01  1.30000000e+00 
 8.28000000e-01  8.11515202e-08  8.28000000e-01  1.30000000e+00 
 8.29000000e-01  8.12003727e-08  8.29000000e-01  1.30000000e+00 
 8.30000000e-01  8.12492514e-08  8.30000000e-01  1.30000000e+00 
 8.31000000e-01  8.12981523e-08  8.31000000e-01  1.30000000e+00 
 8.32000000e-01  8.13470783e-08  8.32000000e-01  1.30000000e+00 
 8.33000000e-01  8.13960265e-08  8.33000000e-01  1.30000000e+00 
 8.34000000e-01  8.14449982e-08  8.34000000e-01  1.30000000e+00 
 8.35000000e-01  8.14939939e-08  8.35000000e-01  1.30000000e+00 
 8.36000000e-01  8.15430157e-08  8.36000000e-01  1.30000000e+00 
 8.37000000e-01  8.15920617e-08  8.37000000e-01  1.30000000e+00 
 8.38000000e-01  8.16411353e-08  8.38000000e-01  1.30000000e+00 
 8.39000000e-01  8.16902387e-08  8.39000000e-01  1.30000000e+00 
 8.40000000e-01  8.17393639e-08  8.40000000e-01  1.30000000e+00 
 8.41000000e-01  8.17885172e-08  8.41000000e-01  1.30000000e+00 
 8.42000000e-01  8.18376944e-08  8.42000000e-01  1.30000000e+00 
 8.43000000e-01  8.18868996e-08  8.43000000e-01  1.30000000e+00 
 8.44000000e-01  8.19361252e-08  8.44000000e-01  1.30000000e+00 
 8.45000000e-01  8.19853813e-08  8.45000000e-01  1.30000000e+00 
 8.46000000e-01  8.20346625e-08  8.46000000e-01  1.30000000e+00 
 8.47000000e-01  8.20839772e-08  8.47000000e-01  1.30000000e+00 
 8.48000000e-01  8.21333180e-08  8.48000000e-01  1.30000000e+00 
 8.49000000e-01  8.21826821e-08  8.49000000e-01  1.30000000e+00 
 8.50000000e-01  8.22320734e-08  8.50000000e-01  1.30000000e+00 
 8.51000000e-01  8.22814998e-08  8.51000000e-01  1.30000000e+00 
 8.52000000e-01  8.23309552e-08  8.52000000e-01  1.30000000e+00 
 8.53000000e-01  8.23804315e-08  8.53000000e-01  1.30000000e+00 
 8.54000000e-01  8.24299375e-08  8.54000000e-01  1.30000000e+00 
 8.55000000e-01  8.24794762e-08  8.55000000e-01  1.30000000e+00 
 8.56000000e-01  8.25290431e-08  8.56000000e-01  1.30000000e+00 
 8.57000000e-01  8.25786376e-08  8.57000000e-01  1.30000000e+00 
 8.58000000e-01  8.26282620e-08  8.58000000e-01  1.30000000e+00 
 8.59000000e-01  8.26779141e-08  8.59000000e-01  1.30000000e+00 
 8.60000000e-01  8.27276035e-08  8.60000000e-01  1.30000000e+00 
 8.61000000e-01  8.27773183e-08  8.61000000e-01  1.30000000e+00 
 8.62000000e-01  8.28270639e-08  8.62000000e-01  1.30000000e+00 
 8.63000000e-01  8.28768378e-08  8.63000000e-01  1.30000000e+00 
 8.64000000e-01  8.29266448e-08  8.64000000e-01  1.30000000e+00 
 8.65000000e-01  8.29764903e-08  8.65000000e-01  1.30000000e+00 
 8.66000000e-01  8.30263611e-08  8.66000000e-01  1.30000000e+00 
 8.67000000e-01  8.30762589e-08  8.67000000e-01  1.30000000e+00 
 8.68000000e-01  8.31261925e-08  8.68000000e-01  1.30000000e+00 
 8.69000000e-01  8.31761604e-08  8.69000000e-01  1.30000000e+00 
 8.70000000e-01  8.32261550e-08  8.70000000e-01  1.30000000e+00 
 8.71000000e-01  8.32761827e-08  8.71000000e-01  1.30000000e+00 
 8.72000000e-01  8.33262473e-08  8.72000000e-01  1.30000000e+00 
 8.73000000e-01  8.33763393e-08  8.73000000e-01  1.30000000e+00 
 8.74000000e-01  8.34264719e-08  8.74000000e-01  1.30000000e+00 
 8.75000000e-01  8.34766334e-08  8.75000000e-01  1.30000000e+00 
 8.76000000e-01  8.35268229e-08  8.76000000e-01  1.30000000e+00 
 8.77000000e-01  8.35770493e-08  8.77000000e-01  1.30000000e+00 
 8.78000000e-01  8.36273141e-08  8.78000000e-01  1.30000000e+00 
 8.79000000e-01  8.36776087e-08  8.79000000e-01  1.30000000e+00 
 8.80000000e-01  8.37279346e-08  8.80000000e-01  1.30000000e+00 
 8.81000000e-01  8.37782966e-08  8.81000000e-01  1.30000000e+00 
 8.82000000e-01  8.38286985e-08  8.82000000e-01  1.30000000e+00 
 8.83000000e-01  8.38791253e-08  8.83000000e-01  1.30000000e+00 
 8.84000000e-01  8.39295967e-08  8.84000000e-01  1.30000000e+00 
 8.85000000e-01  8.39801000e-08  8.85000000e-01  1.30000000e+00 
 8.86000000e-01  8.40306355e-08  8.86000000e-01  1.30000000e+00 
 8.87000000e-01  8.40812111e-08  8.87000000e-01  1.30000000e+00 
 8.88000000e-01  8.41318189e-08  8.88000000e-01  1.30000000e+00 
 8.89000000e-01  8.41824622e-08  8.89000000e-01  1.30000000e+00 
 8.90000000e-01  8.42331398e-08  8.90000000e-01  1.30000000e+00 
 8.91000000e-01  8.42838583e-08  8.91000000e-01  1.30000000e+00 
 8.92000000e-01  8.43346096e-08  8.92000000e-01  1.30000000e+00 
 8.93000000e-01  8.43854001e-08  8.93000000e-01  1.30000000e+00 
 8.94000000e-01  8.44362260e-08  8.94000000e-01  1.30000000e+00 
 8.95000000e-01  8.44870847e-08  8.95000000e-01  1.30000000e+00 
 8.96000000e-01  8.45379865e-08  8.96000000e-01  1.30000000e+00 
 8.97000000e-01  8.45889279e-08  8.97000000e-01  1.30000000e+00 
 8.98000000e-01  8.46398982e-08  8.98000000e-01  1.30000000e+00 
 8.99000000e-01  8.46909126e-08  8.99000000e-01  1.30000000e+00 
 9.00000000e-01  8.47419619e-08  9.00000000e-01  1.30000000e+00 
 9.01000000e-01  8.47930524e-08  9.01000000e-01  1.30000000e+00 
 9.02000000e-01  8.48441808e-08  9.02000000e-01  1.30000000e+00 
 9.03000000e-01  8.48953424e-08  9.03000000e-01  1.30000000e+00 
 9.04000000e-01  8.49465485e-08  9.04000000e-01  1.30000000e+00 
 9.05000000e-01  8.49977861e-08  9.05000000e-01  1.30000000e+00 
 9.06000000e-01  8.50490673e-08  9.06000000e-01  1.30000000e+00 
 9.07000000e-01  8.51003870e-08  9.07000000e-01  1.30000000e+00 
 9.08000000e-01  8.51517527e-08  9.08000000e-01  1.30000000e+00 
 9.09000000e-01  8.52031511e-08  9.09000000e-01  1.30000000e+00 
 9.10000000e-01  8.52545882e-08  9.10000000e-01  1.30000000e+00 
 9.11000000e-01  8.53060691e-08  9.11000000e-01  1.30000000e+00 
 9.12000000e-01  8.53575895e-08  9.12000000e-01  1.30000000e+00 
 9.13000000e-01  8.54091470e-08  9.13000000e-01  1.30000000e+00 
 9.14000000e-01  8.54607472e-08  9.14000000e-01  1.30000000e+00 
 9.15000000e-01  8.55123864e-08  9.15000000e-01  1.30000000e+00 
 9.16000000e-01  8.55640667e-08  9.16000000e-01  1.30000000e+00 
 9.17000000e-01  8.56157925e-08  9.17000000e-01  1.30000000e+00 
 9.18000000e-01  8.56675567e-08  9.18000000e-01  1.30000000e+00 
 9.19000000e-01  8.57193613e-08  9.19000000e-01  1.30000000e+00 
 9.20000000e-01  8.57712063e-08  9.20000000e-01  1.30000000e+00 
 9.21000000e-01  8.58230962e-08  9.21000000e-01  1.30000000e+00 
 9.22000000e-01  8.58750224e-08  9.22000000e-01  1.30000000e+00 
 9.23000000e-01  8.59269972e-08  9.23000000e-01  1.30000000e+00 
 9.24000000e-01  8.59790071e-08  9.24000000e-01  1.30000000e+00 
 9.25000000e-01  8.60310695e-08  9.25000000e-01  1.30000000e+00 
 9.26000000e-01  8.60831699e-08  9.26000000e-01  1.30000000e+00 
 9.27000000e-01  8.61353132e-08  9.27000000e-01  1.30000000e+00 
 9.28000000e-01  8.61874913e-08  9.28000000e-01  1.30000000e+00 
 9.29000000e-01  8.62397201e-08  9.29000000e-01  1.30000000e+00 
 9.30000000e-01  8.62919985e-08  9.30000000e-01  1.30000000e+00 
 9.31000000e-01  8.63443118e-08  9.31000000e-01  1.30000000e+00 
 9.32000000e-01  8.63966719e-08  9.32000000e-01  1.30000000e+00 
 9.33000000e-01  8.64490732e-08  9.33000000e-01  1.30000000e+00 
 9.34000000e-01  8.65015227e-08  9.34000000e-01  1.30000000e+00 
 9.35000000e-01  8.65540088e-08  9.35000000e-01  1.30000000e+00 
 9.36000000e-01  8.66065480e-08  9.36000000e-01  1.30000000e+00 
 9.37000000e-01  8.66591315e-08  9.37000000e-01  1.30000000e+00 
 9.38000000e-01  8.67117579e-08  9.38000000e-01  1.30000000e+00 
 9.39000000e-01  8.67644287e-08  9.39000000e-01  1.30000000e+00 
 9.40000000e-01  8.68171426e-08  9.40000000e-01  1.30000000e+00 
 9.41000000e-01  8.68699004e-08  9.41000000e-01  1.30000000e+00 
 9.42000000e-01  8.69227050e-08  9.42000000e-01  1.30000000e+00 
 9.43000000e-01  8.69755577e-08  9.43000000e-01  1.30000000e+00 
 9.44000000e-01  8.70284586e-08  9.44000000e-01  1.30000000e+00 
 9.45000000e-01  8.70814040e-08  9.45000000e-01  1.30000000e+00 
 9.46000000e-01  8.71343964e-08  9.46000000e-01  1.30000000e+00 
 9.47000000e-01  8.71874271e-08  9.47000000e-01  1.30000000e+00 
 9.48000000e-01  8.72405181e-08  9.48000000e-01  1.30000000e+00 
 9.49000000e-01  8.72936458e-08  9.49000000e-01  1.30000000e+00 
 9.50000000e-01  8.73468246e-08  9.50000000e-01  1.30000000e+00 
 9.51000000e-01  8.74000452e-08  9.51000000e-01  1.30000000e+00 
 9.52000000e-01  8.74533216e-08  9.52000000e-01  1.30000000e+00 
 9.53000000e-01  8.75066401e-08  9.53000000e-01  1.30000000e+00 
 9.54000000e-01  8.75600027e-08  9.54000000e-01  1.30000000e+00 
 9.55000000e-01  8.76134194e-08  9.55000000e-01  1.30000000e+00 
 9.56000000e-01  8.76668857e-08  9.56000000e-01  1.30000000e+00 
 9.57000000e-01  8.77203926e-08  9.57000000e-01  1.30000000e+00 
 9.58000000e-01  8.77739520e-08  9.58000000e-01  1.30000000e+00 
 9.59000000e-01  8.78275593e-08  9.59000000e-01  1.30000000e+00 
 9.60000000e-01  8.78812136e-08  9.60000000e-01  1.30000000e+00 
 9.61000000e-01  8.79349201e-08  9.61000000e-01  1.30000000e+00 
 9.62000000e-01  8.79886757e-08  9.62000000e-01  1.30000000e+00 
 9.63000000e-01  8.80424785e-08  9.63000000e-01  1.30000000e+00 
 9.64000000e-01  8.80963342e-08  9.64000000e-01  1.30000000e+00 
 9.65000000e-01  8.81502376e-08  9.65000000e-01  1.30000000e+00 
 9.66000000e-01  8.82041879e-08  9.66000000e-01  1.30000000e+00 
 9.67000000e-01  8.82581972e-08  9.67000000e-01  1.30000000e+00 
 9.68000000e-01  8.83122489e-08  9.68000000e-01  1.30000000e+00 
 9.69000000e-01  8.83663543e-08  9.69000000e-01  1.30000000e+00 
 9.70000000e-01  8.84205029e-08  9.70000000e-01  1.30000000e+00 
 9.71000000e-01  8.84747062e-08  9.71000000e-01  1.30000000e+00 
 9.72000000e-01  8.85289683e-08  9.72000000e-01  1.30000000e+00 
 9.73000000e-01  8.85832777e-08  9.73000000e-01  1.30000000e+00 
 9.74000000e-01  8.86376373e-08  9.74000000e-01  1.30000000e+00 
 9.75000000e-01  8.86920449e-08  9.75000000e-01  1.30000000e+00 
 9.76000000e-01  8.87465084e-08  9.76000000e-01  1.30000000e+00 
 9.77000000e-01  8.88010246e-08  9.77000000e-01  1.30000000e+00 
 9.78000000e-01  8.88555841e-08  9.78000000e-01  1.30000000e+00 
 9.79000000e-01  8.89102027e-08  9.79000000e-01  1.30000000e+00 
 9.80000000e-01  8.89648766e-08  9.80000000e-01  1.30000000e+00 
 9.81000000e-01  8.90196015e-08  9.81000000e-01  1.30000000e+00 
 9.82000000e-01  8.90743752e-08  9.82000000e-01  1.30000000e+00 
 9.83000000e-01  8.91292024e-08  9.83000000e-01  1.30000000e+00 
 9.84000000e-01  8.91840886e-08  9.84000000e-01  1.30000000e+00 
 9.85000000e-01  8.92390240e-08  9.85000000e-01  1.30000000e+00 
 9.86000000e-01  8.92940104e-08  9.86000000e-01  1.30000000e+00 
 9.87000000e-01  8.93490473e-08  9.87000000e-01  1.30000000e+00 
 9.88000000e-01  8.94041552e-08  9.88000000e-01  1.30000000e+00 
 9.89000000e-01  8.94593010e-08  9.89000000e-01  1.30000000e+00 
 9.90000000e-01  8.95145038e-08  9.90000000e-01  1.30000000e+00 
 9.91000000e-01  8.95697639e-08  9.91000000e-01  1.30000000e+00 
 9.92000000e-01  8.96250789e-08  9.92000000e-01  1.30000000e+00 
 9.93000000e-01  8.96804490e-08  9.93000000e-01  1.30000000e+00 
 9.94000000e-01  8.97358767e-08  9.94000000e-01  1.30000000e+00 
 9.95000000e-01  8.97913535e-08  9.95000000e-01  1.30000000e+00 
 9.96000000e-01  8.98468880e-08  9.96000000e-01  1.30000000e+00 
 9.97000000e-01  8.99024771e-08  9.97000000e-01  1.30000000e+00 
 9.98000000e-01  8.99581200e-08  9.98000000e-01  1.30000000e+00 
 9.99000000e-01  9.00138236e-08  9.99000000e-01  1.30000000e+00 
 1.00000000e+00  9.00695865e-08  1.00000000e+00  1.30000000e+00 
 1.00100000e+00  9.01253972e-08  1.00100000e+00  1.30000000e+00 
 1.00200000e+00  9.01812703e-08  1.00200000e+00  1.30000000e+00 
 1.00300000e+00  9.02372018e-08  1.00300000e+00  1.30000000e+00 
 1.00400000e+00  9.02931857e-08  1.00400000e+00  1.30000000e+00 
 1.00500000e+00  9.03492266e-08  1.00500000e+00  1.30000000e+00 
 1.00600000e+00  9.04053207e-08  1.00600000e+00  1.30000000e+00 
 1.00700000e+00  9.04614818e-08  1.00700000e+00  1.30000000e+00 
 1.00800000e+00  9.05176951e-08  1.00800000e+00  1.30000000e+00 
 1.00900000e+00  9.05739677e-08  1.00900000e+00  1.30000000e+00 
 1.01000000e+00  9.06302974e-08  1.01000000e+00  1.30000000e+00 
 1.01100000e+00  9.06866915e-08  1.01100000e+00  1.30000000e+00 
 1.01200000e+00  9.07431389e-08  1.01200000e+00  1.30000000e+00 
 1.01300000e+00  9.07996369e-08  1.01300000e+00  1.30000000e+00 
 1.01400000e+00  9.08562135e-08  1.01400000e+00  1.30000000e+00 
 1.01500000e+00  9.09128413e-08  1.01500000e+00  1.30000000e+00 
 1.01600000e+00  9.09695181e-08  1.01600000e+00  1.30000000e+00 
 1.01700000e+00  9.10262650e-08  1.01700000e+00  1.30000000e+00 
 1.01800000e+00  9.10830662e-08  1.01800000e+00  1.30000000e+00 
 1.01900000e+00  9.11399288e-08  1.01900000e+00  1.30000000e+00 
 1.02000000e+00  9.11968526e-08  1.02000000e+00  1.30000000e+00 
 1.02100000e+00  9.12538391e-08  1.02100000e+00  1.30000000e+00 
 1.02200000e+00  9.13108783e-08  1.02200000e+00  1.30000000e+00 
 1.02300000e+00  9.13679873e-08  1.02300000e+00  1.30000000e+00 
 1.02400000e+00  9.14251538e-08  1.02400000e+00  1.30000000e+00 
 1.02500000e+00  9.14823753e-08  1.02500000e+00  1.30000000e+00 
 1.02600000e+00  9.15396622e-08  1.02600000e+00  1.30000000e+00 
 1.02700000e+00  9.15970192e-08  1.02700000e+00  1.30000000e+00 
 1.02800000e+00  9.16544308e-08  1.02800000e+00  1.30000000e+00 
 1.02900000e+00  9.17119068e-08  1.02900000e+00  1.30000000e+00 
 1.03000000e+00  9.17694445e-08  1.03000000e+00  1.30000000e+00 
 1.03100000e+00  9.18270416e-08  1.03100000e+00  1.30000000e+00 
 1.03200000e+00  9.18846969e-08  1.03200000e+00  1.30000000e+00 
 1.03300000e+00  9.19424238e-08  1.03300000e+00  1.30000000e+00 
 1.03400000e+00  9.20002192e-08  1.03400000e+00  1.30000000e+00 
 1.03500000e+00  9.20580651e-08  1.03500000e+00  1.30000000e+00 
 1.03600000e+00  9.21159811e-08  1.03600000e+00  1.30000000e+00 
 1.03700000e+00  9.21739623e-08  1.03700000e+00  1.30000000e+00 
 1.03800000e+00  9.22320014e-08  1.03800000e+00  1.30000000e+00 
 1.03900000e+00  9.22901049e-08  1.03900000e+00  1.30000000e+00 
 1.04000000e+00  9.23482769e-08  1.04000000e+00  1.30000000e+00 
 1.04100000e+00  9.24065114e-08  1.04100000e+00  1.30000000e+00 
 1.04200000e+00  9.24648166e-08  1.04200000e+00  1.30000000e+00 
 1.04300000e+00  9.25231797e-08  1.04300000e+00  1.30000000e+00 
 1.04400000e+00  9.25816108e-08  1.04400000e+00  1.30000000e+00 
 1.04500000e+00  9.26401074e-08  1.04500000e+00  1.30000000e+00 
 1.04600000e+00  9.26986672e-08  1.04600000e+00  1.30000000e+00 
 1.04700000e+00  9.27572978e-08  1.04700000e+00  1.30000000e+00 
 1.04800000e+00  9.28159953e-08  1.04800000e+00  1.30000000e+00 
 1.04900000e+00  9.28747581e-08  1.04900000e+00  1.30000000e+00 
 1.05000000e+00  9.29335777e-08  1.05000000e+00  1.30000000e+00 
 1.05100000e+00  9.29924760e-08  1.05100000e+00  1.30000000e+00 
 1.05200000e+00  9.30514404e-08  1.05200000e+00  1.30000000e+00 
 1.05300000e+00  9.31104737e-08  1.05300000e+00  1.30000000e+00 
 1.05400000e+00  9.31695714e-08  1.05400000e+00  1.30000000e+00 
 1.05500000e+00  9.32287383e-08  1.05500000e+00  1.30000000e+00 
 1.05600000e+00  9.32879642e-08  1.05600000e+00  1.30000000e+00 
 1.05700000e+00  9.33472724e-08  1.05700000e+00  1.30000000e+00 
 1.05800000e+00  9.34066436e-08  1.05800000e+00  1.30000000e+00 
 1.05900000e+00  9.34660845e-08  1.05900000e+00  1.30000000e+00 
 1.06000000e+00  9.35255981e-08  1.06000000e+00  1.30000000e+00 
 1.06100000e+00  9.35851743e-08  1.06100000e+00  1.30000000e+00 
 1.06200000e+00  9.36448212e-08  1.06200000e+00  1.30000000e+00 
 1.06300000e+00  9.37045399e-08  1.06300000e+00  1.30000000e+00 
 1.06400000e+00  9.37643333e-08  1.06400000e+00  1.30000000e+00 
 1.06500000e+00  9.38241881e-08  1.06500000e+00  1.30000000e+00 
 1.06600000e+00  9.38841279e-08  1.06600000e+00  1.30000000e+00 
 1.06700000e+00  9.39441281e-08  1.06700000e+00  1.30000000e+00 
 1.06800000e+00  9.40041989e-08  1.06800000e+00  1.30000000e+00 
 1.06900000e+00  9.40643441e-08  1.06900000e+00  1.30000000e+00 
 1.07000000e+00  9.41245605e-08  1.07000000e+00  1.30000000e+00 
 1.07100000e+00  9.41848491e-08  1.07100000e+00  1.30000000e+00 
 1.07200000e+00  9.42452094e-08  1.07200000e+00  1.30000000e+00 
 1.07300000e+00  9.43056455e-08  1.07300000e+00  1.30000000e+00 
 1.07400000e+00  9.43661576e-08  1.07400000e+00  1.30000000e+00 
 1.07500000e+00  9.44267365e-08  1.07500000e+00  1.30000000e+00 
 1.07600000e+00  9.44873863e-08  1.07600000e+00  1.30000000e+00 
 1.07700000e+00  9.45481184e-08  1.07700000e+00  1.30000000e+00 
 1.07800000e+00  9.46089215e-08  1.07800000e+00  1.30000000e+00 
 1.07900000e+00  9.46697994e-08  1.07900000e+00  1.30000000e+00 
 1.08000000e+00  9.47307514e-08  1.08000000e+00  1.30000000e+00 
 1.08100000e+00  9.47917827e-08  1.08100000e+00  1.30000000e+00 
 1.08200000e+00  9.48528865e-08  1.08200000e+00  1.30000000e+00 
 1.08300000e+00  9.49140664e-08  1.08300000e+00  1.30000000e+00 
 1.08400000e+00  9.49753236e-08  1.08400000e+00  1.30000000e+00 
 1.08500000e+00  9.50366545e-08  1.08500000e+00  1.30000000e+00 
 1.08600000e+00  9.50980631e-08  1.08600000e+00  1.30000000e+00 
 1.08700000e+00  9.51595490e-08  1.08700000e+00  1.30000000e+00 
 1.08800000e+00  9.52211154e-08  1.08800000e+00  1.30000000e+00 
 1.08900000e+00  9.52827556e-08  1.08900000e+00  1.30000000e+00 
 1.09000000e+00  9.53444791e-08  1.09000000e+00  1.30000000e+00 
 1.09100000e+00  9.54062808e-08  1.09100000e+00  1.30000000e+00 
 1.09200000e+00  9.54681514e-08  1.09200000e+00  1.30000000e+00 
 1.09300000e+00  9.55301092e-08  1.09300000e+00  1.30000000e+00 
 1.09400000e+00  9.55921466e-08  1.09400000e+00  1.30000000e+00 
 1.09500000e+00  9.56542582e-08  1.09500000e+00  1.30000000e+00 
 1.09600000e+00  9.57164670e-08  1.09600000e+00  1.30000000e+00 
 1.09700000e+00  9.57787391e-08  1.09700000e+00  1.30000000e+00 
 1.09800000e+00  9.58410940e-08  1.09800000e+00  1.30000000e+00 
 1.09900000e+00  9.59035371e-08  1.09900000e+00  1.30000000e+00 
 1.10000000e+00  9.59660539e-08  1.10000000e+00  1.30000000e+00 
 1.10100000e+00  9.60286627e-08  1.10100000e+00  1.30000000e+00 
 1.10200000e+00  9.60913557e-08  1.10200000e+00  1.30000000e+00 
 1.10300000e+00  9.61541259e-08  1.10300000e+00  1.30000000e+00 
 1.10400000e+00  9.62169836e-08  1.10400000e+00  1.30000000e+00 
 1.10500000e+00  9.62799202e-08  1.10500000e+00  1.30000000e+00 
 1.10600000e+00  9.63429455e-08  1.10600000e+00  1.30000000e+00 
 1.10700000e+00  9.64060477e-08  1.10700000e+00  1.30000000e+00 
 1.10800000e+00  9.64692358e-08  1.10800000e+00  1.30000000e+00 
 1.10900000e+00  9.65325245e-08  1.10900000e+00  1.30000000e+00 
 1.11000000e+00  9.65958874e-08  1.11000000e+00  1.30000000e+00 
 1.11100000e+00  9.66593384e-08  1.11100000e+00  1.30000000e+00 
 1.11200000e+00  9.67228774e-08  1.11200000e+00  1.30000000e+00 
 1.11300000e+00  9.67865030e-08  1.11300000e+00  1.30000000e+00 
 1.11400000e+00  9.68502263e-08  1.11400000e+00  1.30000000e+00 
 1.11500000e+00  9.69140222e-08  1.11500000e+00  1.30000000e+00 
 1.11600000e+00  9.69779175e-08  1.11600000e+00  1.30000000e+00 
 1.11700000e+00  9.70419001e-08  1.11700000e+00  1.30000000e+00 
 1.11800000e+00  9.71059780e-08  1.11800000e+00  1.30000000e+00 
 1.11900000e+00  9.71701375e-08  1.11900000e+00  1.30000000e+00 
 1.12000000e+00  9.72343950e-08  1.12000000e+00  1.30000000e+00 
 1.12100000e+00  9.72987423e-08  1.12100000e+00  1.30000000e+00 
 1.12200000e+00  9.73631862e-08  1.12200000e+00  1.30000000e+00 
 1.12300000e+00  9.74277217e-08  1.12300000e+00  1.30000000e+00 
 1.12400000e+00  9.74923396e-08  1.12400000e+00  1.30000000e+00 
 1.12500000e+00  9.75570614e-08  1.12500000e+00  1.30000000e+00 
 1.12600000e+00  9.76218792e-08  1.12600000e+00  1.30000000e+00 
 1.12700000e+00  9.76867919e-08  1.12700000e+00  1.30000000e+00 
 1.12800000e+00  9.77518014e-08  1.12800000e+00  1.30000000e+00 
 1.12900000e+00  9.78169033e-08  1.12900000e+00  1.30000000e+00 
 1.13000000e+00  9.78821024e-08  1.13000000e+00  1.30000000e+00 
 1.13100000e+00  9.79474043e-08  1.13100000e+00  1.30000000e+00 
 1.13200000e+00  9.80128034e-08  1.13200000e+00  1.30000000e+00 
 1.13300000e+00  9.80783058e-08  1.13300000e+00  1.30000000e+00 
 1.13400000e+00  9.81438994e-08  1.13400000e+00  1.30000000e+00 
 1.13500000e+00  9.82096049e-08  1.13500000e+00  1.30000000e+00 
 1.13600000e+00  9.82754092e-08  1.13600000e+00  1.30000000e+00 
 1.13700000e+00  9.83413106e-08  1.13700000e+00  1.30000000e+00 
 1.13800000e+00  9.84073169e-08  1.13800000e+00  1.30000000e+00 
 1.13900000e+00  9.84734248e-08  1.13900000e+00  1.30000000e+00 
 1.14000000e+00  9.85396485e-08  1.14000000e+00  1.30000000e+00 
 1.14100000e+00  9.86059635e-08  1.14100000e+00  1.30000000e+00 
 1.14200000e+00  9.86723888e-08  1.14200000e+00  1.30000000e+00 
 1.14300000e+00  9.87389275e-08  1.14300000e+00  1.30000000e+00 
 1.14400000e+00  9.88055753e-08  1.14400000e+00  1.30000000e+00 
 1.14500000e+00  9.88723272e-08  1.14500000e+00  1.30000000e+00 
 1.14600000e+00  9.89392006e-08  1.14600000e+00  1.30000000e+00 
 1.14700000e+00  9.90061685e-08  1.14700000e+00  1.30000000e+00 
 1.14800000e+00  9.90732643e-08  1.14800000e+00  1.30000000e+00 
 1.14900000e+00  9.91404600e-08  1.14900000e+00  1.30000000e+00 
 1.15000000e+00  9.92077804e-08  1.15000000e+00  1.30000000e+00 
 1.15100000e+00  9.92752131e-08  1.15100000e+00  1.30000000e+00 
 1.15200000e+00  9.93427626e-08  1.15200000e+00  1.30000000e+00 
 1.15300000e+00  9.94104242e-08  1.15300000e+00  1.30000000e+00 
 1.15400000e+00  9.94782120e-08  1.15400000e+00  1.30000000e+00 
 1.15500000e+00  9.95461173e-08  1.15500000e+00  1.30000000e+00 
 1.15600000e+00  9.96141433e-08  1.15600000e+00  1.30000000e+00 
 1.15700000e+00  9.96822947e-08  1.15700000e+00  1.30000000e+00 
 1.15800000e+00  9.97505622e-08  1.15800000e+00  1.30000000e+00 
 1.15900000e+00  9.98189722e-08  1.15900000e+00  1.30000000e+00 
 1.16000000e+00  9.98874921e-08  1.16000000e+00  1.30000000e+00 
 1.16100000e+00  9.99561518e-08  1.16100000e+00  1.30000000e+00 
 1.16200000e+00  1.00024931e-07  1.16200000e+00  1.30000000e+00 
 1.16300000e+00  1.00093848e-07  1.16300000e+00  1.30000000e+00 
 1.16400000e+00  1.00162899e-07  1.16400000e+00  1.30000000e+00 
 1.16500000e+00  1.00232083e-07  1.16500000e+00  1.30000000e+00 
 1.16600000e+00  1.00301398e-07  1.16600000e+00  1.30000000e+00 
 1.16700000e+00  1.00370851e-07  1.16700000e+00  1.30000000e+00 
 1.16800000e+00  1.00440447e-07  1.16800000e+00  1.30000000e+00 
 1.16900000e+00  1.00510188e-07  1.16900000e+00  1.30000000e+00 
 1.17000000e+00  1.00580067e-07  1.17000000e+00  1.30000000e+00 
 1.17100000e+00  1.00650095e-07  1.17100000e+00  1.30000000e+00 
 1.17200000e+00  1.00720266e-07  1.17200000e+00  1.30000000e+00 
 1.17300000e+00  1.00790590e-07  1.17300000e+00  1.30000000e+00 
 1.17400000e+00  1.00861064e-07  1.17400000e+00  1.30000000e+00 
 1.17500000e+00  1.00931686e-07  1.17500000e+00  1.30000000e+00 
 1.17600000e+00  1.01002461e-07  1.17600000e+00  1.30000000e+00 
 1.17700000e+00  1.01073410e-07  1.17700000e+00  1.30000000e+00 
 1.17800000e+00  1.01144513e-07  1.17800000e+00  1.30000000e+00 
 1.17900000e+00  1.01215775e-07  1.17900000e+00  1.30000000e+00 
 1.18000000e+00  1.01287204e-07  1.18000000e+00  1.30000000e+00 
